Teacher Name,Month,Attendance (%),Feedback from Students (1-5),Questions Answered,Research Papers,Average Class Duration (minutes),Average Student Attendance per Class (%),Resource Sharing (1-5),Quiz Frequency,After Quiz Feedback (1-5),RandomNumber
Teacher_452,10,91,3.7,124,5,56,75,4.1,1,3.7,2.138914005
Teacher_453,10,86,4.5,99,2,59,77,4.5,2,4,34.98889597
Teacher_454,10,95,3.6,127,4,51,77,4.4,3,3.8,85.09061444
Teacher_455,10,99,4.4,93,4,50,81,3.6,3,4.1,83.45151736
Teacher_456,10,85,4.5,100,4,51,78,3.6,3,4.3,32.67043429
Teacher_457,10,93,3.8,83,1,51,89,3.5,1,4.3,8.107617412
Teacher_458,10,91,3.6,88,6,60,86,4.1,2,4.6,83.60787984
Teacher_459,10,90,4,99,6,70,76,4.6,2,3.8,35.18880676
Teacher_460,10,98,3.6,91,3,53,81,3.8,3,4.9,29.4688382
Teacher_461,10,91,3.7,140,5,49,78,4.4,3,4,79.26557882
Teacher_462,10,94,3.9,81,4,70,80,3.9,2,4,25.2533159
Teacher_463,10,88,3.9,146,4,52,84,4.7,3,4.5,70.33489471
Teacher_464,10,87,4.3,129,2,55,78,4.7,2,4.7,45.48046558
Teacher_465,10,85,4.5,141,4,74,83,4.7,1,4.1,89.05774559
Teacher_466,10,97,4.4,123,2,58,85,4.3,3,4.6,94.56712588
Teacher_467,10,96,3.7,122,2,46,87,3.9,1,4.8,4.299362255
Teacher_468,10,85,3.8,97,3,74,81,4.7,1,4.7,74.12590568
Teacher_469,10,91,4.8,120,1,74,78,3.8,4,3.6,33.88710304
Teacher_470,10,89,4.3,113,2,47,86,3.9,4,4.7,14.39763359
Teacher_471,10,95,4.8,111,2,62,78,3.8,4,4.7,30.98324566
Teacher_472,10,93,4.1,146,6,58,89,4.5,3,4.5,13.88239247
Teacher_473,10,86,4.4,123,3,53,89,4.5,1,4.6,38.75363751
Teacher_474,10,96,4.3,127,2,62,86,4.5,2,5,90.04228631
Teacher_475,10,85,4,121,5,52,80,4.1,3,4.1,12.10119519
Teacher_476,10,88,4.2,99,1,64,87,3.7,4,3.6,30.7343559
Teacher_477,10,97,4.3,103,5,66,85,4.9,3,4.2,66.60446981
Teacher_478,10,98,3.8,115,4,73,89,4.3,2,3.6,70.53162526
Teacher_479,10,86,4,140,1,60,85,4.1,1,3.9,50.4034163
Teacher_480,10,86,4.7,123,4,57,84,4.4,3,4.4,91.19073557
Teacher_481,10,91,4.9,82,6,49,79,3.8,3,4,30.97613181
Teacher_482,10,88,4,142,2,53,88,3.7,2,4.5,23.28678999
Teacher_483,10,94,4,96,3,69,77,4.1,2,4.7,67.71853014
Teacher_484,10,85,3.8,134,5,56,78,3.8,2,4.1,60.24427572
Teacher_485,10,92,4.5,123,4,48,75,3.9,4,4.9,30.49711038
Teacher_486,10,91,4,124,2,57,84,4.8,4,3.6,26.50047532
Teacher_487,10,90,5,144,5,58,75,4.3,1,4.8,7.596732486
Teacher_488,10,99,4,106,5,67,80,4.2,1,4.7,87.60486258
Teacher_489,10,92,4.1,95,6,68,81,4.5,2,4,52.05692202
Teacher_490,10,85,4.4,111,6,67,81,4.9,1,3.9,24.70079286
Teacher_491,10,86,4.7,125,4,56,76,3.7,1,4,15.01424948
Teacher_492,10,91,4.2,87,2,60,85,4.8,2,4.7,15.48041758
Teacher_493,10,87,4.1,145,3,45,87,4.4,3,4.7,52.70561973
Teacher_494,10,85,5,127,4,59,78,3.7,1,4,84.55193299
Teacher_495,10,89,3.5,107,5,55,88,3.9,4,4.4,77.64790817
Teacher_496,10,90,4.8,135,5,66,87,4.2,3,3.7,57.36915438
Teacher_497,10,99,3.7,136,1,53,88,4.5,4,4.2,27.58678877
Teacher_498,10,92,4.7,139,2,59,78,3.9,1,5,14.77355431
Teacher_499,10,90,4.4,132,1,54,78,4.3,2,3.7,53.48995341
Teacher_500,10,97,4,102,6,72,84,4.5,3,4.9,29.23137069
Teacher_501,10,92,4.8,145,3,46,80,4.2,3,4.7,10.26511403
Teacher_502,10,91,3.5,110,4,68,75,4.8,2,5,57.35744131
Teacher_503,10,85,3.8,126,5,46,79,4.8,3,3.8,39.86559094
Teacher_504,10,89,4.4,136,2,58,88,4.2,3,3.8,80.50958733
Teacher_505,10,97,4,147,5,53,80,5,2,3.5,63.47148045
Teacher_506,10,92,4.4,117,6,56,88,3.6,2,4.6,18.22398558
Teacher_507,10,85,3.5,143,1,68,82,3.5,1,4.5,69.96111058
Teacher_508,10,86,3.7,138,1,60,78,4.1,4,3.8,75.17916919
Teacher_509,10,90,3.7,113,4,67,87,4.4,4,4.7,89.62045803
Teacher_510,10,85,3.8,92,2,51,83,4.4,3,3.9,27.32060947
Teacher_511,10,97,4.2,113,6,53,76,4.2,2,3.7,9.100872438
Teacher_512,10,92,4.6,85,2,74,89,3.7,1,4.1,12.23680344
Teacher_513,10,91,4.9,96,4,56,77,3.8,4,3.6,19.32728625
Teacher_514,10,97,4.8,146,6,57,89,4.8,3,3.9,92.73340257
Teacher_515,10,97,3.8,111,6,47,85,4.8,3,4.1,92.86407367
Teacher_516,10,87,4.2,143,1,54,81,4.5,4,4.8,38.37393514
Teacher_517,10,92,3.8,133,1,48,86,4.5,1,4.7,4.607543991
Teacher_518,10,99,3.9,131,1,45,83,4.4,3,4.2,56.36401535
Teacher_519,10,88,4.3,95,5,57,87,3.8,3,4.6,84.17293118
Teacher_520,10,91,3.6,87,3,60,76,4.1,2,4.4,92.15136782
Teacher_521,10,95,3.8,96,1,62,89,4.5,2,4,66.65642352
Teacher_522,10,93,4.9,144,3,66,78,4.3,4,4.6,1.182717711
Teacher_523,10,85,4.2,148,3,52,83,3.5,4,4.5,43.58291391
Teacher_524,10,90,4.2,117,2,66,83,4.9,2,4.4,55.66237798
Teacher_525,10,89,3.5,131,4,49,80,4.8,1,4.4,0.60676202
Teacher_526,10,95,3.9,86,5,74,88,3.9,1,4.5,61.51139136
Teacher_527,10,99,4.8,92,3,64,82,4.4,1,4.1,77.60921418
Teacher_528,10,98,3.7,95,5,71,87,4.9,2,4.8,22.11385294
Teacher_529,10,96,4.1,84,2,63,86,3.6,1,3.7,98.60042119
Teacher_530,10,99,3.5,148,1,66,89,4.3,3,4.8,50.9750972
Teacher_531,10,85,4.2,115,6,51,77,4.2,4,4,42.82622947
Teacher_532,10,89,3.5,140,3,71,88,4.1,2,3.7,84.31624033
Teacher_533,10,99,4.7,103,4,45,77,4.8,1,4.4,57.02023577
Teacher_534,10,97,4.7,139,6,70,78,4.1,3,4.1,14.90688749
Teacher_535,10,97,4.7,137,2,45,76,3.6,4,4.7,77.94726037
Teacher_536,10,89,3.9,119,5,56,89,3.6,1,4.1,70.82387791
Teacher_537,10,98,4.8,98,1,60,76,3.6,1,4.5,16.84660538
Teacher_538,10,89,4.3,120,5,51,87,4.1,1,4,3.497877926
Teacher_539,10,94,4.1,96,4,69,80,4.6,1,3.8,90.9936952
Teacher_540,10,96,4.4,130,3,48,80,3.8,4,4.1,17.02014226
Teacher_541,10,94,3.5,126,4,73,79,4.5,3,4.4,94.37826433
Teacher_542,10,86,3.7,102,5,48,85,4.5,4,4.5,94.29063291
Teacher_543,10,93,4.6,147,5,59,85,3.9,4,4.4,58.70670412
Teacher_544,10,90,3.9,115,6,56,76,4.4,3,5,7.783045582
Teacher_545,10,91,4.4,104,4,63,88,4.5,2,4.5,85.69938454
Teacher_546,10,92,4.1,93,4,72,84,4.2,2,4.9,69.06910392
Teacher_547,10,94,4.8,135,4,65,85,4,4,3.7,33.7786004
Teacher_548,10,98,4.9,122,1,70,77,4.4,1,3.6,46.9431619
Teacher_549,10,92,4.8,82,5,66,75,5,2,4,20.10756407
Teacher_550,10,85,3.9,142,2,52,75,4.1,3,3.7,69.60347397
Teacher_551,10,96,3.8,88,1,65,81,4.1,3,4.3,34.84337847
Teacher_552,10,95,4.2,143,1,57,78,4.2,2,4.3,50.38169066
Teacher_553,10,94,3.5,108,1,66,85,3.6,4,4.4,18.46768897
Teacher_554,10,96,3.5,82,6,59,86,4.3,1,4.6,4.975404809
Teacher_555,10,91,4.3,112,2,58,75,4,3,5,51.81284399
Teacher_556,10,86,4.3,101,4,59,78,3.7,1,4.8,25.71514433
Teacher_557,10,96,5,127,6,71,81,4.2,4,3.7,90.4201861
Teacher_558,10,98,3.8,123,5,53,88,3.5,3,4,33.34214189
Teacher_559,10,92,3.9,81,3,47,81,4.1,3,3.9,25.7607813
Teacher_560,10,94,3.7,127,6,48,81,3.7,1,3.8,70.15172721
Teacher_561,10,95,4.9,143,3,60,77,3.5,4,4.3,25.22493371
Teacher_562,10,93,4.7,125,5,65,80,4.7,4,4.3,54.62921205
Teacher_563,10,85,4.7,144,2,51,87,4.9,1,3.8,15.7151694
Teacher_564,10,88,4.9,113,3,48,88,3.8,1,4.6,0.500923548
Teacher_565,10,89,4.3,127,1,64,83,4.3,2,4.6,1.945642544
Teacher_566,10,91,4.2,104,6,59,80,3.9,4,3.5,32.95599689
Teacher_567,10,95,4,127,3,68,80,4.2,3,4.1,97.58833696
Teacher_568,10,89,4.4,127,5,47,88,4.2,1,4.8,3.110649415
Teacher_569,10,85,4.2,83,1,50,76,3.9,4,4.3,14.81172519
Teacher_570,10,92,4.2,147,3,72,82,4.6,3,4,50.47131243
Teacher_571,10,99,4.9,96,5,50,88,3.7,4,3.9,3.253439037
Teacher_572,10,86,5,108,2,51,81,3.6,1,3.9,40.51921438
Teacher_573,10,95,4.7,124,5,51,76,4.7,2,3.6,24.14612682
Teacher_574,10,94,4.6,127,2,56,87,4.5,4,4.7,94.37034596
Teacher_575,10,99,4.5,108,1,50,89,4.2,3,3.6,98.1349688
Teacher_576,10,93,3.7,143,5,56,82,4.2,3,3.9,45.56761179
Teacher_577,10,87,3.6,149,4,74,84,4.2,4,3.6,77.08372957
Teacher_578,10,91,4.5,90,6,63,84,4.2,4,4.7,22.57051545
Teacher_579,10,85,4.6,147,4,51,85,4.1,1,3.6,58.41757964
Teacher_580,10,91,3.6,93,4,69,87,4.2,4,4,4.763805825
Teacher_581,10,89,4.9,94,4,73,78,4.3,2,4.4,45.26631366
Teacher_582,10,94,3.6,110,6,73,75,4.5,3,4.1,46.921778
Teacher_583,10,92,3.9,143,4,48,75,4.6,4,3.9,87.28061616
Teacher_584,10,92,4.5,97,2,63,87,4.1,3,3.9,12.54491272
Teacher_585,10,91,3.8,99,5,65,77,4.1,3,4.7,16.2796886
Teacher_586,10,93,3.6,127,1,53,80,4.1,1,5,76.26503257
Teacher_587,10,85,4,140,4,60,81,4.3,3,4,12.75271296
Teacher_588,10,86,4.6,95,4,52,75,4.2,4,3.6,3.461877085
Teacher_589,10,87,4.1,87,1,63,87,4.8,1,3.6,84.53353155
Teacher_590,10,88,4.5,88,1,70,85,4.5,4,4.6,78.78360892
Teacher_591,10,92,4.4,104,4,45,86,4.8,4,4.3,63.39914274
Teacher_592,10,86,3.5,111,2,47,85,4.6,4,4.7,53.88082071
Teacher_593,10,88,5,137,1,69,85,5,3,4.5,65.64441565
Teacher_594,10,92,3.6,137,5,66,79,4.5,4,4.9,77.50631481
Teacher_595,10,87,5,85,5,67,87,4.9,4,4.8,92.39579296
Teacher_596,10,97,4.3,137,2,58,88,3.7,4,4.7,9.365497771
Teacher_597,10,99,4.9,132,6,66,77,3.6,4,4.2,2.564568617
Teacher_598,10,99,3.7,105,3,49,75,4.4,4,4,63.77012642
Teacher_599,10,90,4.2,140,2,49,85,5,2,4.3,48.14367051
Teacher_600,10,90,3.8,115,4,60,76,4.1,4,4.3,90.12080737
Teacher_1,11,87,4.9,93,5,57,83,3.9,1,3.5,16.81602329
Teacher_2,11,86,4.3,112,2,58,78,3.8,4,3.5,26.78177359
Teacher_3,11,97,3.8,107,1,64,76,3.7,1,4.7,86.39633929
Teacher_4,11,98,3.7,122,1,53,76,3.8,2,5,57.90976161
Teacher_5,11,89,4.4,121,4,55,80,4.5,4,4.6,98.54121188
Teacher_6,11,89,4.6,99,6,70,82,4.2,2,3.5,37.3491831
Teacher_7,11,98,4.7,93,5,73,86,4.3,3,3.8,60.01578377
Teacher_8,11,90,3.9,124,6,70,89,3.7,3,5,57.72735745
Teacher_9,11,99,3.8,134,5,52,75,4.7,4,4.7,70.24145107
Teacher_10,11,89,3.5,97,2,52,82,4.7,3,4.4,17.86570271
Teacher_11,11,85,4.5,131,2,68,78,3.5,3,3.9,62.46609222
Teacher_12,11,85,3.6,142,1,64,75,4.1,1,3.5,74.18633772
Teacher_13,11,91,4.1,139,5,67,79,3.6,4,3.5,87.71047007
Teacher_14,11,96,4.4,81,5,65,77,4.7,4,4.4,97.10421696
Teacher_15,11,89,4.9,147,6,48,86,4.6,1,3.5,51.30750087
Teacher_16,11,96,4,121,2,70,75,4.9,3,5,96.11619168
Teacher_17,11,91,3.9,97,3,73,78,3.9,2,3.8,35.22617083
Teacher_18,11,86,4.5,130,1,51,81,4.2,1,4.6,68.48880636
Teacher_19,11,98,4.4,142,5,73,75,3.8,4,3.7,55.50018211
Teacher_20,11,95,4,129,4,54,86,4.1,4,4.3,75.59507218
Teacher_21,11,98,4.9,140,4,71,87,4.3,3,3.6,7.527607264
Teacher_22,11,88,4.8,82,3,65,82,3.6,3,4.7,35.65447024
Teacher_23,11,89,3.8,117,2,66,82,4.6,1,4.4,1.011277357
Teacher_24,11,85,3.9,96,2,57,86,4.3,4,3.6,3.496956796
Teacher_25,11,95,4.3,116,2,60,79,4.7,2,4.8,84.73934897
Teacher_26,11,95,4.7,97,6,72,77,3.9,3,4.3,87.81040852
Teacher_27,11,88,3.6,139,4,54,76,4.9,1,4.9,10.50997061
Teacher_28,11,91,4.5,121,2,63,76,5,3,4.9,80.15353042
Teacher_29,11,94,4.5,144,4,54,88,4.9,2,4.9,38.90218783
Teacher_30,11,96,3.8,149,3,58,89,4.7,3,3.6,89.9613722
Teacher_31,11,90,4.5,141,1,58,82,4.7,4,3.7,46.16955143
Teacher_32,11,98,4.9,93,6,66,81,4.4,4,5,78.95817019
Teacher_33,11,87,3.6,116,5,53,89,3.8,1,4.2,44.61935038
Teacher_34,11,91,4,143,3,51,88,4.5,1,3.9,53.03720002
Teacher_35,11,90,4.2,98,4,53,80,4.6,3,4.7,80.36291494
Teacher_36,11,96,4.8,97,3,47,81,5,2,3.9,75.36900315
Teacher_37,11,96,4.9,143,5,62,81,4.3,1,4.6,15.19127986
Teacher_38,11,85,4.2,113,6,60,81,3.9,4,4.8,63.75019024
Teacher_39,11,85,4.6,93,1,48,75,4.5,4,4.7,66.99509555
Teacher_40,11,86,4.3,120,5,65,81,5,2,3.9,63.59817515
Teacher_41,11,85,4.3,94,6,65,88,3.8,4,4.1,41.58661492
Teacher_42,11,92,3.9,136,4,57,75,4,3,4.1,76.32074779
Teacher_43,11,98,3.8,108,5,61,80,4.3,3,4.2,70.80031893
Teacher_44,11,93,3.9,126,3,48,82,3.8,3,3.8,77.83249724
Teacher_45,11,90,4.3,82,2,46,87,3.5,2,4.2,15.52782193
Teacher_46,11,89,3.5,105,3,69,88,4,4,4.3,2.589041203
Teacher_47,11,97,4.9,104,4,60,87,4.8,3,4.3,40.54491007
Teacher_48,11,91,3.7,124,1,64,87,3.6,2,4.7,91.93276819
Teacher_49,11,94,3.8,112,5,72,83,4.1,4,4.3,44.23798814
Teacher_50,11,97,4.3,138,1,53,85,4.6,1,3.8,40.60174387
Teacher_51,11,90,4.6,101,4,59,79,4.9,3,4.5,25.17158868
Teacher_52,11,89,3.6,138,5,67,84,5,4,4.7,47.29444772
Teacher_53,11,94,4,82,6,47,89,4.1,3,4,19.01188301
Teacher_54,11,85,5,91,6,46,79,4.9,3,4.5,43.11271549
Teacher_55,11,92,3.9,121,3,71,78,3.6,4,3.7,50.19939519
Teacher_56,11,87,4,136,3,58,76,4.6,2,4,49.56777466
Teacher_57,11,86,4.8,129,4,54,77,4.5,1,4.9,54.30563042
Teacher_58,11,94,3.6,141,6,52,85,3.9,2,4.9,79.5614697
Teacher_59,11,97,4.2,112,5,59,80,4.3,2,4.4,19.71238118
Teacher_60,11,87,4.1,104,6,62,83,3.7,1,4.6,65.90051184
Teacher_61,11,85,4,130,3,45,85,4.8,3,4.8,86.73982177
Teacher_62,11,93,3.9,112,4,73,89,4,3,4.9,83.78090151
Teacher_63,11,93,3.6,91,6,56,82,4.4,2,4.2,3.828549876
Teacher_64,11,96,4,108,4,70,78,3.7,3,4.3,93.76041417
Teacher_65,11,94,3.6,111,6,45,83,3.8,4,4.1,67.65411107
Teacher_66,11,86,4.7,111,1,69,89,5,4,3.6,65.93151993
Teacher_67,11,97,4.1,95,6,51,83,4.6,1,4.1,14.82006046
Teacher_68,11,87,4.2,133,3,63,88,4.9,3,4.7,52.00518378
Teacher_69,11,88,4.8,122,5,73,83,3.9,3,4.7,59.66084821
Teacher_70,11,87,4.5,104,3,49,77,3.7,3,4.8,11.95727407
Teacher_71,11,92,3.5,124,3,48,81,4.3,4,3.6,74.95480314
Teacher_72,11,96,4.9,128,3,62,85,4.2,4,4.3,28.7936314
Teacher_73,11,97,3.9,119,4,48,83,3.8,2,3.7,53.56757068
Teacher_74,11,93,3.7,115,2,65,87,4.6,3,3.8,56.97272371
Teacher_75,11,87,4.7,95,2,65,82,4,3,4.9,15.23435294
Teacher_76,11,92,4.3,98,1,48,83,3.8,4,4.2,39.4916677
Teacher_77,11,93,4.2,148,3,67,87,4,3,4.6,94.57045485
Teacher_78,11,97,3.9,148,2,54,86,4.3,2,3.6,74.63516435
Teacher_79,11,94,4.3,112,1,50,78,4.6,4,4.1,70.25400631
Teacher_80,11,86,3.9,135,4,71,88,4.2,2,4.5,68.94712355
Teacher_81,11,97,4.9,144,3,72,80,4.3,2,3.7,96.01424266
Teacher_82,11,89,3.8,149,5,52,75,3.7,3,4,7.188292054
Teacher_83,11,87,4.8,81,4,47,87,4.9,4,3.6,20.68966955
Teacher_84,11,85,4.3,104,1,64,81,4.9,3,4.5,33.45436234
Teacher_85,11,90,4.7,136,4,53,88,4.5,2,5,25.28698142
Teacher_86,11,93,4.6,114,5,62,79,3.5,4,4.7,19.35820372
Teacher_87,11,91,4.5,111,4,66,88,4.3,3,5,91.89945153
Teacher_88,11,99,4,88,1,60,80,4.4,3,4.8,17.09017077
Teacher_89,11,87,3.9,101,5,55,82,5,1,4.8,16.5398623
Teacher_90,11,92,3.8,84,5,65,81,5,1,4.4,84.78175721
Teacher_91,11,99,4.8,124,4,58,89,4.8,1,4.3,57.8963318
Teacher_92,11,93,4.7,146,5,47,79,3.6,2,4.1,56.23776266
Teacher_93,11,86,4.2,88,4,68,86,4.9,4,4.7,83.14109226
Teacher_94,11,98,3.7,135,3,47,76,4.4,3,3.8,76.95707612
Teacher_95,11,90,4.1,131,5,54,83,4.7,1,3.6,34.60789963
Teacher_96,11,85,4.4,136,4,63,75,4.1,3,4.9,45.23193088
Teacher_97,11,91,4.2,89,3,65,79,4,3,3.5,32.05442653
Teacher_98,11,99,4.7,104,5,48,84,4.2,3,5,31.95954662
Teacher_99,11,99,5,128,3,72,83,3.7,3,4.6,44.96544128
Teacher_100,11,98,3.8,123,6,48,80,4,2,4,17.85354939
Teacher_101,11,86,4.2,99,5,54,86,4.8,3,4.5,31.80496677
Teacher_102,11,94,4.1,148,6,51,78,3.6,2,4.7,85.99534094
Teacher_103,11,89,4,82,1,74,87,3.7,1,3.9,56.37179596
Teacher_104,11,98,3.8,142,1,71,76,3.7,3,4.7,65.04900434
Teacher_105,11,89,3.6,148,4,56,78,4.1,2,4.7,81.18239996
Teacher_106,11,90,4.8,82,2,61,87,5,2,3.9,94.02712604
Teacher_107,11,94,4.1,126,6,52,83,3.8,4,3.6,92.83139274
Teacher_108,11,88,4.2,87,6,62,77,3.7,4,3.8,89.11832028
Teacher_109,11,88,4.9,105,1,66,88,4.9,3,3.8,63.60333095
Teacher_110,11,96,4.7,108,6,60,88,4.8,3,3.6,34.55754725
Teacher_111,11,95,3.7,145,2,48,87,3.5,3,4.6,18.96036814
Teacher_112,11,96,4.3,132,3,73,82,4.6,1,4.1,87.63455716
Teacher_113,11,92,4.2,125,3,61,82,4.5,2,4.8,12.85563908
Teacher_114,11,89,4.7,133,2,55,76,4.7,4,3.9,75.88550238
Teacher_115,11,93,4.6,138,6,67,79,4.2,1,4.2,13.96923356
Teacher_116,11,99,4.5,115,6,63,76,5,4,4.5,77.38345781
Teacher_117,11,92,4,144,6,69,87,3.6,4,4.8,31.9031109
Teacher_118,11,99,4.7,97,4,60,84,3.9,1,4.3,96.05519948
Teacher_119,11,85,3.6,128,5,63,86,4.1,1,4.1,23.55376482
Teacher_120,11,95,3.7,91,2,73,85,4.2,2,4.8,51.58995302
Teacher_121,11,92,4,112,2,53,85,4.9,2,4,12.63506786
Teacher_122,11,99,3.6,136,2,45,79,4.3,4,3.6,11.43688746
Teacher_123,11,94,3.9,147,2,48,85,3.6,1,4.2,34.26571982
Teacher_124,11,97,4.7,146,2,64,89,4.1,4,4.7,45.03139363
Teacher_125,11,88,4.9,147,6,66,84,4.1,4,3.5,30.22304747
Teacher_126,11,93,4,143,4,51,83,4.9,2,4.4,49.13062209
Teacher_127,11,89,3.9,134,1,64,75,4.4,4,4.4,64.5366292
Teacher_128,11,87,3.9,128,6,47,75,4.5,3,4.9,25.90340077
Teacher_129,11,94,3.9,87,6,59,84,4.6,2,3.9,74.1504386
Teacher_130,11,95,3.6,121,5,74,77,4.7,2,3.9,91.12479137
Teacher_131,11,91,4.9,148,1,65,83,4.5,1,4.2,73.608042
Teacher_132,11,96,3.8,95,2,59,86,3.9,3,4,77.06064294
Teacher_133,11,96,4.1,97,1,65,83,4.8,2,4.6,49.01423898
Teacher_134,11,92,3.5,91,4,65,76,4.6,1,4.5,27.02647328
Teacher_135,11,85,4.8,81,3,72,80,4.6,3,4.6,84.01641799
Teacher_136,11,87,4.6,98,6,63,83,5,1,4.7,12.14895757
Teacher_137,11,98,4.9,81,1,53,79,4.7,2,4.9,92.61034006
Teacher_138,11,93,4.7,139,5,46,88,4.7,3,4.1,33.72806427
Teacher_139,11,89,4,105,4,64,75,4.9,1,5,80.79263201
Teacher_140,11,98,3.9,144,3,71,89,3.7,1,3.8,59.06966228
Teacher_141,11,94,4.5,109,4,74,86,4.2,1,4.6,89.73721747
Teacher_142,11,86,4,110,2,72,80,4.4,3,4.3,45.16668025
Teacher_143,11,96,4.3,117,3,64,80,4,2,4.7,30.31245096
Teacher_144,11,94,3.5,92,5,51,76,4.8,3,4.2,83.78940278
Teacher_145,11,86,3.6,82,3,47,89,4.6,1,4.7,32.35259183
Teacher_146,11,90,4.3,129,5,49,87,4.6,1,4.9,54.48347506
Teacher_147,11,90,4.3,148,2,56,87,5,2,4.6,0.47837875
Teacher_148,11,94,4.6,102,5,73,75,3.9,1,4.7,56.17130025
Teacher_149,11,92,3.7,97,4,49,83,4.6,3,3.6,61.6084031
Teacher_150,11,96,4.3,95,1,64,77,4.3,2,3.8,58.38784443
Teacher_151,11,87,3.8,111,4,62,80,4,4,5,17.60973006
Teacher_152,11,87,3.6,149,6,53,82,3.7,1,4.5,54.37544575
Teacher_153,11,88,4.1,108,4,48,75,4.8,2,4.3,75.60253881
Teacher_154,11,86,3.7,105,3,59,79,4.4,3,4.1,34.82621545
Teacher_155,11,95,3.8,91,2,47,81,4.7,4,3.6,94.63917923
Teacher_156,11,98,4,102,6,67,81,4.3,4,4.1,29.15269252
Teacher_157,11,94,3.9,90,6,53,77,3.8,2,4.2,38.41314928
Teacher_158,11,85,3.6,94,6,46,77,4,4,3.8,19.41910458
Teacher_159,11,94,3.6,137,1,73,81,4.1,1,3.8,24.00852808
Teacher_160,11,94,3.8,86,5,64,83,5,4,4.3,92.82729928
Teacher_161,11,97,3.6,126,3,74,82,3.5,4,4.4,47.45207159
Teacher_162,11,98,4.4,107,2,73,81,5,2,3.9,91.59961818
Teacher_163,11,94,3.9,116,1,65,87,5,4,4.4,83.09518288
Teacher_164,11,97,3.9,99,4,45,76,5,2,4.9,27.40405137
Teacher_165,11,98,4,127,2,67,88,4.2,3,4.2,43.43666088
Teacher_166,11,98,4.5,89,6,71,78,4.9,3,4.8,4.749942007
Teacher_167,11,98,4.8,139,2,64,85,4.1,1,4.9,27.7589279
Teacher_168,11,92,4.6,121,2,57,79,3.5,4,3.6,85.8539372
Teacher_169,11,93,4.6,101,4,63,84,3.8,2,3.6,30.41476899
Teacher_170,11,95,4.2,119,5,71,86,4.9,4,4.2,31.31076332
Teacher_171,11,93,4.5,89,3,58,80,3.5,3,4.4,42.53628142
Teacher_172,11,97,4.3,89,6,71,80,4.3,4,4.1,27.46068227
Teacher_173,11,90,3.8,83,5,63,75,3.6,3,4,1.357892631
Teacher_174,11,97,3.8,143,1,49,80,3.9,3,4.5,87.4002604
Teacher_175,11,97,3.9,110,6,73,85,3.6,1,3.5,45.58501998
Teacher_176,11,92,4.9,110,3,68,86,4.8,4,5,14.56516056
Teacher_177,11,99,4.3,87,1,52,89,4.4,4,3.8,2.717613209
Teacher_178,11,95,4.6,87,4,68,87,4.9,3,4.9,32.06544282
Teacher_179,11,86,4,97,5,64,81,4.5,3,3.7,80.60255394
Teacher_180,11,95,4.1,149,6,47,78,5,3,3.9,71.37425714
Teacher_181,11,93,3.7,99,2,63,88,4.3,3,3.9,69.31649379
Teacher_182,11,91,3.8,102,3,69,81,4.5,3,5,77.74277732
Teacher_183,11,89,4.7,89,6,73,75,4.4,1,3.5,10.08304241
Teacher_184,11,86,4.4,141,2,69,78,4.2,2,4.5,40.8762656
Teacher_185,11,97,4,95,6,54,85,4.8,1,4.8,91.33224163
Teacher_186,11,99,4.7,115,1,66,87,4.5,4,4.5,13.54437314
Teacher_187,11,96,3.9,147,2,50,80,4.7,1,4,39.66651826
Teacher_188,11,98,5,94,2,65,75,4.7,2,4.9,46.53279785
Teacher_189,11,95,4,87,6,59,81,3.8,2,4.8,13.49458878
Teacher_190,11,86,4,149,4,66,82,4.5,2,4.2,52.6720948
Teacher_191,11,95,4,144,4,57,80,3.8,4,4.4,46.60496685
Teacher_192,11,96,3.7,84,5,45,84,4.4,2,5,59.24500538
Teacher_193,11,89,3.7,125,1,72,86,4.5,4,5,53.57366141
Teacher_194,11,93,4.5,84,4,71,87,5,2,4.2,25.19202592
Teacher_195,11,97,4.8,119,6,48,84,3.5,2,4.8,45.82056867
Teacher_196,11,89,4.7,144,4,54,86,3.6,1,4,66.42791059
Teacher_197,11,85,3.7,137,5,72,88,3.6,1,4.1,52.13825399
Teacher_198,11,89,4.3,97,3,50,88,4.1,3,3.7,76.14864317
Teacher_199,11,86,3.7,122,5,58,83,4.7,1,3.8,18.44111474
Teacher_200,11,92,3.6,94,2,49,85,4.8,4,4.5,69.82356633
Teacher_201,11,90,4.5,81,2,45,87,4.6,4,4.3,71.009974
Teacher_202,11,93,4.3,115,4,56,87,4.8,3,3.8,5.198698343
Teacher_203,11,94,3.6,130,4,66,84,4,2,4.1,80.31347162
Teacher_204,11,97,3.6,82,5,67,82,3.6,1,4.1,16.50764683
Teacher_205,11,92,5,135,5,45,83,3.6,2,5,86.17480111
Teacher_206,11,88,3.5,147,6,61,77,4.8,1,4.8,7.321283113
Teacher_207,11,98,4.2,116,1,55,86,4.6,3,4.1,49.18908309
Teacher_208,11,87,4.3,116,6,49,80,4.5,2,4.9,97.10480087
Teacher_209,11,86,3.7,88,2,50,79,4,1,4,28.80360606
Teacher_210,11,87,3.8,113,6,67,87,4.1,2,4.5,67.59257585
Teacher_211,11,89,4,137,5,61,84,4.9,4,4.9,63.74675572
Teacher_212,11,96,4.6,121,6,50,84,3.6,1,4.1,75.22165787
Teacher_213,11,99,4.3,99,3,72,84,4.7,3,4.5,55.27687984
